"November 5, 2023 at 12:30PM",Readings,temperature,30.2000007629394,2023-11-05T11:30:19.042Z
"November 5, 2023 at 12:31PM",Readings,humidity,84.0,2023-11-05T11:31:19.263Z
"November 5, 2023 at 12:31PM",Readings,temperature,30.2000007629394,2023-11-05T11:31:19.263Z
"November 5, 2023 at 12:32PM",Readings,humidity,84.0,2023-11-05T11:32:19.583Z
"November 5, 2023 at 12:32PM",Readings,temperature,30.2000007629394,2023-11-05T11:32:19.583Z
"November 5, 2023 at 12:33PM",Readings,humidity,84.0,2023-11-05T11:33:19.065Z
"November 5, 2023 at 12:33PM",Readings,temperature,30.2000007629394,2023-11-05T11:33:19.065Z
"November 5, 2023 at 12:34PM",Readings,humidity,83.0,2023-11-05T11:34:24.845Z
"November 5, 2023 at 12:34PM",Readings,temperature,30.2000007629394,2023-11-05T11:34:24.845Z
"November 5, 2023 at 12:35PM",Readings,humidity,83.0,2023-11-05T11:35:19.292Z
"November 5, 2023 at 12:35PM",Readings,temperature,30.2000007629394,2023-11-05T11:35:19.292Z
"November 5, 2023 at 12:36PM",Readings,humidity,83.0,2023-11-05T11:36:19.286Z
"November 5, 2023 at 12:36PM",Readings,temperature,30.2000007629394,2023-11-05T11:36:19.286Z
"November 5, 2023 at 12:37PM",Readings,humidity,83.0,2023-11-05T11:37:19.506Z
"November 5, 2023 at 12:37PM",Readings,temperature,30.2000007629394,2023-11-05T11:37:19.506Z
"November 5, 2023 at 12:38PM",Readings,humidity,84.0,2023-11-05T11:38:19.411Z
"November 5, 2023 at 12:38PM",Readings,temperature,30.7999992370605,2023-11-05T11:38:19.411Z
"November 5, 2023 at 12:39PM",Readings,humidity,84.0,2023-11-05T11:39:19.505Z
"November 5, 2023 at 12:39PM",Readings,temperature,30.7999992370605,2023-11-05T11:39:19.505Z
"November 5, 2023 at 12:40PM",Readings,humidity,84.0,2023-11-05T11:40:19.403Z
"November 5, 2023 at 12:40PM",Readings,temperature,30.7999992370605,2023-11-05T11:40:19.403Z
"November 5, 2023 at 12:41PM",Readings,humidity,84.0,2023-11-05T11:41:19.732Z
"November 5, 2023 at 12:41PM",Readings,temperature,30.7999992370605,2023-11-05T11:41:19.732Z
"November 5, 2023 at 12:42PM",Readings,humidity,84.0,2023-11-05T11:42:19.891Z
"November 5, 2023 at 12:42PM",Readings,temperature,30.7999992370605,2023-11-05T11:42:19.891Z
"November 5, 2023 at 12:43PM",Readings,humidity,84.0,2023-11-05T11:43:20.171Z
"November 5, 2023 at 12:43PM",Readings,temperature,30.8999996185302,2023-11-05T11:43:20.171Z
"November 5, 2023 at 12:44PM",Readings,humidity,84.0,2023-11-05T11:44:20.081Z
"November 5, 2023 at 12:44PM",Readings,temperature,31.2999992370605,2023-11-05T11:44:20.081Z
"November 5, 2023 at 12:45PM",Readings,humidity,81.0,2023-11-05T11:45:19.742Z
"November 5, 2023 at 12:45PM",Readings,temperature,31.2999992370605,2023-11-05T11:45:19.742Z
"November 5, 2023 at 12:46PM",Readings,humidity,82.0,2023-11-05T11:46:20.392Z
"November 5, 2023 at 12:46PM",Readings,temperature,30.7999992370605,2023-11-05T11:46:20.392Z
"November 5, 2023 at 12:47PM",Readings,humidity,82.0,2023-11-05T11:47:19.786Z
"November 5, 2023 at 12:47PM",Readings,temperature,30.7999992370605,2023-11-05T11:47:19.786Z
"November 5, 2023 at 12:48PM",Readings,humidity,83.0,2023-11-05T11:48:22.161Z
"November 5, 2023 at 12:48PM",Readings,temperature,30.7999992370605,2023-11-05T11:48:22.161Z
"November 5, 2023 at 12:49PM",Readings,humidity,82.0,2023-11-05T11:49:19.884Z
"November 5, 2023 at 12:49PM",Readings,temperature,31.2999992370605,2023-11-05T11:49:19.884Z
"November 5, 2023 at 12:50PM",Readings,humidity,83.0,2023-11-05T11:50:20.298Z
"November 5, 2023 at 12:50PM",Readings,temperature,31.2999992370605,2023-11-05T11:50:20.298Z
"November 5, 2023 at 12:51PM",Readings,humidity,83.0,2023-11-05T11:51:19.996Z
"November 5, 2023 at 12:51PM",Readings,temperature,31.2999992370605,2023-11-05T11:51:19.996Z
"November 5, 2023 at 12:52PM",Readings,humidity,82.0,2023-11-05T11:52:20.241Z
"November 5, 2023 at 12:52PM",Readings,temperature,31.2999992370605,2023-11-05T11:52:20.241Z
"November 5, 2023 at 12:53PM",Readings,humidity,83.0,2023-11-05T11:53:20.439Z
"November 5, 2023 at 12:53PM",Readings,temperature,31.2999992370605,2023-11-05T11:53:20.439Z
"November 5, 2023 at 12:54PM",Readings,humidity,83.0,2023-11-05T11:54:20.126Z
"November 5, 2023 at 12:54PM",Readings,temperature,31.2999992370605,2023-11-05T11:54:20.126Z
"November 5, 2023 at 12:55PM",Readings,humidity,83.0,2023-11-05T11:55:20.139Z
"November 5, 2023 at 12:55PM",Readings,temperature,31.2999992370605,2023-11-05T11:55:20.139Z
"November 5, 2023 at 12:56PM",Readings,humidity,83.0,2023-11-05T11:56:20.443Z
"November 5, 2023 at 12:56PM",Readings,temperature,31.2999992370605,2023-11-05T11:56:20.443Z
"November 5, 2023 at 12:57PM",Readings,humidity,83.0,2023-11-05T11:57:21.896Z
"November 5, 2023 at 12:57PM",Readings,temperature,31.7999992370605,2023-11-05T11:57:21.896Z
"November 5, 2023 at 12:58PM",Readings,humidity,83.0,2023-11-05T11:58:20.364Z
"November 5, 2023 at 12:58PM",Readings,temperature,31.7999992370605,2023-11-05T11:58:20.364Z
"November 5, 2023 at 12:59PM",Readings,humidity,82.0,2023-11-05T11:59:21.563Z
"November 5, 2023 at 12:59PM",Readings,temperature,31.7999992370605,2023-11-05T11:59:21.563Z
"November 5, 2023 at 01:00PM",Readings,humidity,82.0,2023-11-05T12:00:20.369Z
"November 5, 2023 at 01:00PM",Readings,temperature,31.7999992370605,2023-11-05T12:00:20.369Z
"November 5, 2023 at 01:01PM",Readings,humidity,82.0,2023-11-05T12:01:21.31Z
"November 5, 2023 at 01:01PM",Readings,temperature,31.7999992370605,2023-11-05T12:01:21.31Z
"November 5, 2023 at 01:02PM",Readings,humidity,82.0,2023-11-05T12:02:20.685Z
"November 5, 2023 at 01:02PM",Readings,temperature,31.7999992370605,2023-11-05T12:02:20.685Z
"November 5, 2023 at 01:03PM",Readings,humidity,83.0,2023-11-05T12:03:20.459Z
"November 5, 2023 at 01:03PM",Readings,temperature,31.7999992370605,2023-11-05T12:03:20.459Z
"November 5, 2023 at 01:04PM",Readings,humidity,83.0,2023-11-05T12:04:20.684Z
"November 5, 2023 at 01:04PM",Readings,temperature,31.7999992370605,2023-11-05T12:04:20.684Z
"November 5, 2023 at 01:05PM",Readings,humidity,83.0,2023-11-05T12:05:21.494Z
"November 5, 2023 at 01:05PM",Readings,temperature,31.7999992370605,2023-11-05T12:05:21.494Z
"November 5, 2023 at 01:06PM",Readings,humidity,83.0,2023-11-05T12:06:20.61Z
"November 5, 2023 at 01:06PM",Readings,temperature,31.7999992370605,2023-11-05T12:06:20.61Z
"November 5, 2023 at 01:07PM",Readings,humidity,83.0,2023-11-05T12:07:20.829Z
"November 5, 2023 at 01:07PM",Readings,temperature,31.7999992370605,2023-11-05T12:07:20.829Z
"November 5, 2023 at 01:08PM",Readings,humidity,83.0,2023-11-05T12:08:20.854Z
