Timestamp,Humidity,Temperature
19/10/2023 01:00,88,27.10000038
19/10/2023 01:00,88,27.10000038
19/10/2023 01:01,88,27.10000038
19/10/2023 01:01,88,27.10000038
19/10/2023 01:02,88,27.10000038
19/10/2023 01:02,88,27.10000038
19/10/2023 01:03,88,27.10000038
19/10/2023 01:03,88,27.10000038
19/10/2023 01:04,88,27.10000038
19/10/2023 01:04,88,27.10000038
19/10/2023 01:05,88,27.10000038
19/10/2023 01:05,88,27.10000038
19/10/2023 01:06,88,27.10000038
19/10/2023 01:06,88,27.10000038
19/10/2023 01:07,88,27.10000038
19/10/2023 01:07,88,27.10000038
19/10/2023 01:08,88,27.10000038
19/10/2023 01:08,88,27.10000038
19/10/2023 01:09,88,27.10000038
19/10/2023 01:09,88,27.10000038
19/10/2023 01:10,88,27.10000038
19/10/2023 01:10,88,27.10000038
19/10/2023 01:11,88,27.10000038
19/10/2023 01:11,88,27.10000038
19/10/2023 01:12,88,27.10000038
19/10/2023 01:12,88,27.10000038
19/10/2023 01:13,88,27.10000038
19/10/2023 01:13,88,27.10000038
19/10/2023 01:14,88,27.10000038
19/10/2023 01:14,88,27.10000038
19/10/2023 01:15,89,27.10000038
19/10/2023 01:15,89,27.10000038
19/10/2023 01:16,89,27.10000038
19/10/2023 01:16,89,27.10000038
19/10/2023 01:17,89,27.10000038
19/10/2023 01:17,89,27.10000038
19/10/2023 01:18,89,27.10000038
19/10/2023 01:18,89,27.10000038
19/10/2023 01:19,89,27.10000038
19/10/2023 01:19,89,27.10000038
19/10/2023 01:20,89,27.10000038
19/10/2023 01:20,89,27.10000038
19/10/2023 01:21,89,27.10000038
19/10/2023 01:21,89,27.10000038
19/10/2023 01:22,89,27.10000038
19/10/2023 01:22,89,27.10000038
19/10/2023 01:23,89,27.10000038
19/10/2023 01:23,89,27.10000038
19/10/2023 01:24,89,27.10000038
19/10/2023 01:25,89,27.10000038
19/10/2023 01:25,89,27.10000038
19/10/2023 01:26,89,27.10000038
19/10/2023 01:26,89,27.10000038
19/10/2023 01:27,89,27.10000038
19/10/2023 01:27,89,27.10000038
19/10/2023 01:28,89,27.10000038
19/10/2023 01:29,89,27.10000038
19/10/2023 01:29,89,27.10000038
19/10/2023 01:30,89,27.10000038
19/10/2023 01:30,89,27.10000038
19/10/2023 01:31,89,27.10000038
19/10/2023 01:31,89,27.10000038
19/10/2023 01:32,89,27.10000038
19/10/2023 01:32,89,27.10000038
19/10/2023 01:33,89,27.10000038
19/10/2023 01:33,89,27.10000038
19/10/2023 01:34,89,27.10000038
19/10/2023 01:34,89,27.10000038
19/10/2023 01:35,89,27.10000038
19/10/2023 01:35,89,27.10000038
19/10/2023 01:36,89,27.10000038
19/10/2023 01:37,89,27.10000038
19/10/2023 01:37,89,27.10000038
19/10/2023 01:38,89,27.10000038
19/10/2023 01:38,89,27.10000038
19/10/2023 01:39,89,27.10000038
19/10/2023 01:39,89,27.10000038
19/10/2023 01:40,89,27.10000038
19/10/2023 01:41,89,27.10000038
19/10/2023 01:42,89,27.10000038
19/10/2023 01:43,89,27.10000038
19/10/2023 01:44,89,27.10000038
19/10/2023 01:45,89,27.10000038
19/10/2023 01:46,89,27.10000038
19/10/2023 01:47,89,27.10000038
19/10/2023 01:48,89,27.10000038
19/10/2023 01:49,89,27.10000038
19/10/2023 01:50,89,27.10000038
19/10/2023 01:51,89,27.10000038
19/10/2023 01:51,89,27.10000038
19/10/2023 01:52,89,27.10000038
19/10/2023 01:52,89,27.10000038
19/10/2023 01:53,89,27.10000038
19/10/2023 01:53,89,27.10000038
19/10/2023 01:54,89,27.10000038
19/10/2023 01:54,89,27.10000038
19/10/2023 01:55,89,27.10000038
19/10/2023 01:55,89,27.10000038
19/10/2023 01:56,89,27.10000038
19/10/2023 01:56,89,27.10000038
19/10/2023 01:57,89,27.10000038
19/10/2023 01:57,89,27.10000038
19/10/2023 01:58,89,27.10000038
19/10/2023 01:58,89,27.10000038
19/10/2023 01:59,89,27.10000038
19/10/2023 01:59,89,27.10000038
19/10/2023 02:00,89,27.10000038
19/10/2023 02:00,89,27.10000038
19/10/2023 02:01,89,27.10000038
19/10/2023 02:01,89,27.10000038
19/10/2023 02:02,89,27.10000038
19/10/2023 02:02,89,27.10000038
19/10/2023 02:03,89,27.10000038
19/10/2023 02:03,89,27.10000038
19/10/2023 02:04,89,27.10000038
19/10/2023 02:04,89,27.10000038
19/10/2023 02:05,89,27.10000038
19/10/2023 02:05,89,27.10000038
19/10/2023 02:06,89,27.10000038
19/10/2023 02:06,89,27.10000038
19/10/2023 02:07,89,27.10000038
19/10/2023 02:07,89,27.10000038
19/10/2023 02:08,89,27.10000038
