"October 30, 2023 at 09:31AM",Readings,temperature,28,2023-10-30T08:31:02.873Z
"October 30, 2023 at 09:32AM",Readings,humidity,95.0,2023-10-30T08:32:02.872Z
"October 30, 2023 at 09:32AM",Readings,temperature,28.0,2023-10-30T08:32:02.872Z
"October 30, 2023 at 09:33AM",Readings,humidity,95.0,2023-10-30T08:33:02.874Z
"October 30, 2023 at 09:33AM",Readings,temperature,28.0,2023-10-30T08:33:02.874Z
"October 30, 2023 at 09:34AM",Readings,humidity,95.0,2023-10-30T08:34:02.889Z
"October 30, 2023 at 09:34AM",Readings,temperature,28.0,2023-10-30T08:34:02.889Z
"October 30, 2023 at 09:35AM",Readings,humidity,96.0,2023-10-30T08:35:02.893Z
"October 30, 2023 at 09:35AM",Readings,temperature,27.6000003814697,2023-10-30T08:35:02.893Z
"October 30, 2023 at 09:36AM",Readings,humidity,95.0,2023-10-30T08:36:02.902Z
"October 30, 2023 at 09:36AM",Readings,temperature,28.0,2023-10-30T08:36:02.902Z
"October 30, 2023 at 09:37AM",Readings,humidity,95.0,2023-10-30T08:37:02.908Z
"October 30, 2023 at 09:37AM",Readings,temperature,28.0,2023-10-30T08:37:02.908Z
"October 30, 2023 at 09:38AM",Readings,humidity,95.0,2023-10-30T08:38:02.909Z
"October 30, 2023 at 09:38AM",Readings,temperature,28.0,2023-10-30T08:38:02.909Z
"October 30, 2023 at 09:39AM",Readings,temperature,28.0,2023-10-30T08:39:03.288Z
"October 30, 2023 at 09:39AM",Readings,humidity,95.0,2023-10-30T08:39:03.288Z
"October 30, 2023 at 09:40AM",Readings,humidity,95.0,2023-10-30T08:40:03.036Z
"October 30, 2023 at 09:40AM",Readings,temperature,28.0,2023-10-30T08:40:03.036Z
"October 30, 2023 at 09:41AM",Readings,humidity,95.0,2023-10-30T08:41:03.033Z
"October 30, 2023 at 09:41AM",Readings,temperature,28.0,2023-10-30T08:41:03.033Z
"October 30, 2023 at 09:42AM",Readings,humidity,95.0,2023-10-30T08:42:03.382Z
"October 30, 2023 at 09:42AM",Readings,temperature,28.0,2023-10-30T08:42:03.382Z
"October 30, 2023 at 09:43AM",Readings,humidity,94.0,2023-10-30T08:43:03.054Z
"October 30, 2023 at 09:43AM",Readings,temperature,28.3999996185302,2023-10-30T08:43:03.054Z
"October 30, 2023 at 09:44AM",Readings,humidity,94.0,2023-10-30T08:44:03.095Z
"October 30, 2023 at 09:44AM",Readings,temperature,28.5,2023-10-30T08:44:03.095Z
"October 30, 2023 at 09:45AM",Readings,humidity,94.0,2023-10-30T08:45:03.062Z
"October 30, 2023 at 09:45AM",Readings,temperature,28.5,2023-10-30T08:45:03.062Z
"October 30, 2023 at 09:46AM",Readings,humidity,94.0,2023-10-30T08:46:03.086Z
"October 30, 2023 at 09:46AM",Readings,temperature,28.5,2023-10-30T08:46:03.086Z
"October 30, 2023 at 09:47AM",Readings,humidity,94.0,2023-10-30T08:47:03.177Z
"October 30, 2023 at 09:47AM",Readings,temperature,28.5,2023-10-30T08:47:03.177Z
"October 30, 2023 at 09:48AM",Readings,humidity,93.0,2023-10-30T08:48:04.096Z
"October 30, 2023 at 09:48AM",Readings,temperature,28.5,2023-10-30T08:48:04.096Z
"October 30, 2023 at 09:49AM",Readings,humidity,94.0,2023-10-30T08:49:03.299Z
"October 30, 2023 at 09:49AM",Readings,temperature,28.5,2023-10-30T08:49:03.299Z
"October 30, 2023 at 09:50AM",Readings,humidity,93.0,2023-10-30T08:50:03.191Z
"October 30, 2023 at 09:50AM",Readings,temperature,28.5,2023-10-30T08:50:03.191Z
"October 30, 2023 at 09:51AM",Readings,humidity,93.0,2023-10-30T08:51:03.214Z
"October 30, 2023 at 09:51AM",Readings,temperature,28.5,2023-10-30T08:51:03.214Z
"October 30, 2023 at 09:52AM",Readings,humidity,93.0,2023-10-30T08:52:03.335Z
"October 30, 2023 at 09:52AM",Readings,temperature,28.5,2023-10-30T08:52:03.335Z
"October 30, 2023 at 09:53AM",Readings,humidity,93.0,2023-10-30T08:53:03.312Z
"October 30, 2023 at 09:53AM",Readings,temperature,28.8999996185302,2023-10-30T08:53:03.312Z
"October 30, 2023 at 09:54AM",Readings,humidity,93.0,2023-10-30T08:54:03.323Z
"October 30, 2023 at 09:54AM",Readings,temperature,28.8999996185302,2023-10-30T08:54:03.323Z
"October 30, 2023 at 09:55AM",Readings,humidity,93.0,2023-10-30T08:55:03.235Z
"October 30, 2023 at 09:55AM",Readings,temperature,28.8999996185302,2023-10-30T08:55:03.235Z
"October 30, 2023 at 09:56AM",Readings,humidity,93.0,2023-10-30T08:56:13.241Z
"October 30, 2023 at 09:56AM",Readings,temperature,28.8999996185302,2023-10-30T08:56:13.241Z
"October 30, 2023 at 09:57AM",Readings,humidity,93.0,2023-10-30T08:57:03.343Z
"October 30, 2023 at 09:57AM",Readings,temperature,28.8999996185302,2023-10-30T08:57:03.343Z
"October 30, 2023 at 09:58AM",Readings,humidity,93.0,2023-10-30T08:58:03.259Z
"October 30, 2023 at 09:58AM",Readings,temperature,28.8999996185302,2023-10-30T08:58:03.259Z
"October 30, 2023 at 09:59AM",Readings,humidity,93.0,2023-10-30T08:59:03.377Z
"October 30, 2023 at 09:59AM",Readings,temperature,29.2999992370605,2023-10-30T08:59:03.377Z
"October 30, 2023 at 10:00AM",Readings,humidity,93.0,2023-10-30T09:00:03.358Z
"October 30, 2023 at 10:00AM",Readings,temperature,29.2999992370605,2023-10-30T09:00:03.358Z
"October 30, 2023 at 10:01AM",Readings,humidity,92.0,2023-10-30T09:01:03.304Z
"October 30, 2023 at 10:01AM",Readings,temperature,29.2999992370605,2023-10-30T09:01:03.304Z
"October 30, 2023 at 10:02AM",Readings,humidity,92.0,2023-10-30T09:02:03.74Z
"October 30, 2023 at 10:02AM",Readings,temperature,28.8999996185302,2023-10-30T09:02:03.74Z
"October 30, 2023 at 10:03AM",Readings,humidity,92.0,2023-10-30T09:03:03.484Z
"October 30, 2023 at 10:03AM",Readings,temperature,29.2999992370605,2023-10-30T09:03:03.484Z
"October 30, 2023 at 10:04AM",Readings,humidity,92.0,2023-10-30T09:04:03.501Z
"October 30, 2023 at 10:04AM",Readings,temperature,29.2999992370605,2023-10-30T09:04:03.501Z
"October 30, 2023 at 10:05AM",Readings,humidity,92.0,2023-10-30T09:05:03.505Z
"October 30, 2023 at 10:05AM",Readings,temperature,29.2999992370605,2023-10-30T09:05:03.505Z
"October 30, 2023 at 10:06AM",Readings,humidity,92.0,2023-10-30T09:06:03.503Z
"October 30, 2023 at 10:06AM",Readings,temperature,29.2999992370605,2023-10-30T09:06:03.503Z
"October 30, 2023 at 10:07AM",Readings,humidity,92.0,2023-10-30T09:07:03.428Z
"October 30, 2023 at 10:07AM",Readings,temperature,29.2999992370605,2023-10-30T09:07:03.428Z
"October 30, 2023 at 10:08AM",Readings,temperature,29.2999992370605,2023-10-30T09:08:03.512Z
"October 30, 2023 at 10:08AM",Readings,humidity,92.0,2023-10-30T09:08:03.512Z
"October 30, 2023 at 10:09AM",Readings,humidity,92.0,2023-10-30T09:09:03.526Z
"October 30, 2023 at 10:09AM",Readings,temperature,29.2999992370605,2023-10-30T09:09:03.526Z
"October 30, 2023 at 10:10AM",Readings,humidity,92.0,2023-10-30T09:10:03.548Z
"October 30, 2023 at 10:10AM",Readings,temperature,29.2999992370605,2023-10-30T09:10:03.548Z
"October 30, 2023 at 10:11AM",Readings,humidity,92.0,2023-10-30T09:11:03.644Z
"October 30, 2023 at 10:11AM",Readings,temperature,29.2999992370605,2023-10-30T09:11:03.644Z
"October 30, 2023 at 10:12AM",Readings,humidity,92.0,2023-10-30T09:12:03.64Z
"October 30, 2023 at 10:12AM",Readings,temperature,29.2999992370605,2023-10-30T09:12:03.64Z
"October 30, 2023 at 10:13AM",Readings,humidity,92.0,2023-10-30T09:13:03.656Z
"October 30, 2023 at 10:13AM",Readings,temperature,29.2999992370605,2023-10-30T09:13:03.656Z
"October 30, 2023 at 10:14AM",Readings,humidity,92.0,2023-10-30T09:14:03.654Z
"October 30, 2023 at 10:14AM",Readings,temperature,29.2999992370605,2023-10-30T09:14:03.654Z
"October 30, 2023 at 10:15AM",Readings,humidity,92.0,2023-10-30T09:15:03.668Z
"October 30, 2023 at 10:15AM",Readings,temperature,29.2999992370605,2023-10-30T09:15:03.668Z
"October 30, 2023 at 01:19PM",Readings,humidity,92.0,2023-10-30T12:19:56.747Z
"October 30, 2023 at 01:19PM",Readings,temperature,29.2999992370605,2023-10-30T12:19:56.747Z
"October 30, 2023 at 01:19PM",Readings,temperature,30.7999992370605,2023-10-30T12:19:57.194Z
"October 30, 2023 at 01:20PM",Readings,humidity,87.0,2023-10-30T12:20:57.287Z
"October 30, 2023 at 01:20PM",Readings,temperature,30.7999992370605,2023-10-30T12:20:57.287Z
"October 30, 2023 at 01:21PM",Readings,humidity,88.0,2023-10-30T12:21:57.301Z
"October 30, 2023 at 01:21PM",Readings,temperature,30.7999992370605,2023-10-30T12:21:57.301Z
"October 30, 2023 at 01:33PM",Readings,humidity,88.0,2023-10-30T12:33:03.713Z
"October 30, 2023 at 01:33PM",Readings,temperature,30.7999992370605,2023-10-30T12:33:03.713Z
"October 30, 2023 at 01:33PM",Readings,temperature,30.7999992370605,2023-10-30T12:33:04.699Z
"October 30, 2023 at 01:33PM",Readings,humidity,87.0,2023-10-30T12:33:04.699Z
"October 30, 2023 at 01:34PM",Readings,humidity,86.0,2023-10-30T12:34:04.009Z
"October 30, 2023 at 01:34PM",Readings,temperature,30.7999992370605,2023-10-30T12:34:04.009Z
"October 30, 2023 at 01:35PM",Readings,humidity,87.0,2023-10-30T12:35:04.119Z
"October 30, 2023 at 01:35PM",Readings,temperature,30.7999992370605,2023-10-30T12:35:04.119Z
"October 30, 2023 at 01:36PM",Readings,temperature,30.7999992370605,2023-10-30T12:36:04.159Z
"October 30, 2023 at 01:36PM",Readings,humidity,87.0,2023-10-30T12:36:04.159Z
"October 30, 2023 at 01:37PM",Readings,humidity,87.0,2023-10-30T12:37:04.118Z
"October 30, 2023 at 01:37PM",Readings,temperature,30.7999992370605,2023-10-30T12:37:04.118Z
"October 30, 2023 at 01:38PM",Readings,humidity,87.0,2023-10-30T12:38:04.124Z
"October 30, 2023 at 01:38PM",Readings,temperature,31.1000003814697,2023-10-30T12:38:04.124Z
"October 30, 2023 at 01:39PM",Readings,humidity,87.0,2023-10-30T12:39:04.142Z
"October 30, 2023 at 01:39PM",Readings,temperature,31.2999992370605,2023-10-30T12:39:04.142Z
"October 30, 2023 at 01:40PM",Readings,humidity,86.0,2023-10-30T12:40:04.15Z
"October 30, 2023 at 01:40PM",Readings,temperature,30.7999992370605,2023-10-30T12:40:04.15Z
"October 30, 2023 at 01:41PM",Readings,humidity,85.0,2023-10-30T12:41:04.153Z
"October 30, 2023 at 01:41PM",Readings,temperature,30.7999992370605,2023-10-30T12:41:04.153Z
"October 30, 2023 at 01:42PM",Readings,humidity,86.0,2023-10-30T12:42:04.163Z
"October 30, 2023 at 01:42PM",Readings,temperature,30.7999992370605,2023-10-30T12:42:04.163Z
"October 30, 2023 at 01:43PM",Readings,temperature,30.7999992370605,2023-10-30T12:43:04.162Z
"October 30, 2023 at 01:43PM",Readings,humidity,86.0,2023-10-30T12:43:04.162Z
"October 30, 2023 at 01:44PM",Readings,temperature,30.7999992370605,2023-10-30T12:44:04.272Z
"October 30, 2023 at 01:44PM",Readings,humidity,85.0,2023-10-30T12:44:04.272Z
"October 30, 2023 at 01:45PM",Readings,humidity,84.0,2023-10-30T12:45:04.207Z
"October 30, 2023 at 01:45PM",Readings,temperature,30.7999992370605,2023-10-30T12:45:04.207Z
"October 30, 2023 at 01:46PM",Readings,humidity,85.0,2023-10-30T12:46:04.398Z
"October 30, 2023 at 01:46PM",Readings,temperature,30.7999992370605,2023-10-30T12:46:04.398Z
"October 30, 2023 at 01:47PM",Readings,humidity,84.0,2023-10-30T12:47:04.307Z
"October 30, 2023 at 01:47PM",Readings,temperature,30.7999992370605,2023-10-30T12:47:04.307Z
"October 30, 2023 at 01:48PM",Readings,humidity,85.0,2023-10-30T12:48:04.3Z
"October 30, 2023 at 01:48PM",Readings,temperature,31.2999992370605,2023-10-30T12:48:04.3Z
"October 30, 2023 at 01:49PM",Readings,humidity,85.0,2023-10-30T12:49:04.315Z
"October 30, 2023 at 01:49PM",Readings,temperature,31.2999992370605,2023-10-30T12:49:04.315Z
"October 30, 2023 at 01:50PM",Readings,humidity,84.0,2023-10-30T12:50:04.286Z
"October 30, 2023 at 01:50PM",Readings,temperature,31.2999992370605,2023-10-30T12:50:04.286Z
"October 30, 2023 at 01:51PM",Readings,humidity,86.0,2023-10-30T12:51:04.33Z
"October 30, 2023 at 01:51PM",Readings,temperature,31.2999992370605,2023-10-30T12:51:04.33Z
"October 30, 2023 at 01:52PM",Readings,humidity,86.0,2023-10-30T12:52:04.423Z
"October 30, 2023 at 01:52PM",Readings,temperature,31.2999992370605,2023-10-30T12:52:04.423Z
"October 30, 2023 at 01:53PM",Readings,humidity,84.0,2023-10-30T12:53:04.331Z
"October 30, 2023 at 01:53PM",Readings,temperature,31.2999992370605,2023-10-30T12:53:04.331Z
"October 30, 2023 at 01:54PM",Readings,humidity,84.0,2023-10-30T12:54:04.448Z
"October 30, 2023 at 01:54PM",Readings,temperature,31.2999992370605,2023-10-30T12:54:04.448Z
"October 30, 2023 at 01:55PM",Readings,humidity,84.0,2023-10-30T12:55:04.441Z
"October 30, 2023 at 01:55PM",Readings,temperature,31.2999992370605,2023-10-30T12:55:04.441Z
"October 30, 2023 at 01:56PM",Readings,humidity,84.0,2023-10-30T12:56:04.424Z
"October 30, 2023 at 01:56PM",Readings,temperature,31.2999992370605,2023-10-30T12:56:04.424Z
"October 30, 2023 at 01:57PM",Readings,humidity,84.0,2023-10-30T12:57:04.465Z
"October 30, 2023 at 01:57PM",Readings,temperature,31.2999992370605,2023-10-30T12:57:04.465Z
"October 30, 2023 at 01:58PM",Readings,humidity,84.0,2023-10-30T12:58:04.471Z
"October 30, 2023 at 01:58PM",Readings,temperature,31.2999992370605,2023-10-30T12:58:04.471Z
"October 30, 2023 at 01:59PM",Readings,humidity,84.0,2023-10-30T12:59:04.574Z
"October 30, 2023 at 01:59PM",Readings,temperature,31.2999992370605,2023-10-30T12:59:04.574Z
"October 30, 2023 at 02:00PM",Readings,temperature,31.2999992370605,2023-10-30T13:00:04.5Z
"October 30, 2023 at 02:00PM",Readings,humidity,84.0,2023-10-30T13:00:04.5Z
"October 30, 2023 at 02:01PM",Readings,humidity,84.0,2023-10-30T13:01:04.482Z
"October 30, 2023 at 02:01PM",Readings,temperature,31.2999992370605,2023-10-30T13:01:04.482Z
"October 30, 2023 at 02:02PM",Readings,temperature,31.2999992370605,2023-10-30T13:02:04.5Z
